controller,latency_s,peak_force_n,overshoot_n,impulse_250ms_ns,final_force_error_n,seed,configured_latency_s,effective_latency_s,stiffness_scale,damping_scale,servo_scale,gap_scale,k_hat_scale,c_hat_scale
contact_age_invariant,0.07648132382096504,9.264439079081923,1.2644390790819227,1.8728994383736435,3.941740889246148e-08,0,0.08,0.07648132382096504,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
delayed_force,0.11367289264476974,56.54487124187623,48.54487124187623,8.649376832520927,1.11263661945448,0,0.12,0.11367289264476974,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
delay_scaled_cautious,0.11367289264476974,29.43666940828834,21.43666940828834,3.7195926435119504,8.0,0,0.12,0.11367289264476974,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
force_advance_only,0.11367289264476974,9.918283756338967,1.9182837563389672,2.023977407645606,2.3254271575012808e-07,0,0.12,0.11367289264476974,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
contact_age_target_only,0.11367289264476974,56.54625613470206,48.54625613470206,7.622918485436355,8.0,0,0.12,0.11367289264476974,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
contact_age_invariant,0.11367289264476974,9.273928926045064,1.2739289260450644,1.9013867506596345,1.789992438716581e-07,0,0.12,0.11367289264476974,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
delayed_force,0.14688362768731322,70.75210026322799,62.75210026322799,11.210919554343079,8.0,0,0.15,0.14688362768731322,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
delay_scaled_cautious,0.14688362768731322,33.84469794658556,25.844697946585562,3.1528467900779686,8.0,0,0.15,0.14688362768731322,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
force_advance_only,0.14688362768731322,9.918283756338967,1.9182837563389672,2.0528344459951255,1.0428906936255089e-05,0,0.15,0.14688362768731322,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
contact_age_target_only,0.14688362768731322,70.74406062178454,62.74406062178454,9.73969526034136,0.5450472181928507,0,0.15,0.14688362768731322,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
contact_age_invariant,0.14688362768731322,9.273928926045064,1.2739289260450644,1.929563426237989,9.900461881429123e-06,0,0.15,0.14688362768731322,1.018859533164009,0.9669737841771745,1.1280845300886564,1.020980023430608,0.9196495940258334,1.090398763727371
delayed_force,0.0,9.804611822602682,1.8046118226026824,2.0043718799792516,0.0,1,0.0,0.0,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delay_scaled_cautious,0.0,9.19152611576014,1.1915261157601407,1.9483598746082098,4.618527782440651e-14,1,0.0,0.0,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
force_advance_only,0.0,9.19152611576014,1.1915261157601407,1.9483598746082098,4.618527782440651e-14,1,0.0,0.0,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_target_only,0.0,8.5210048969362,0.5210048969361996,1.8232067883004153,3.4638958368304884e-14,1,0.0,0.0,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_invariant,0.0,8.5210048969362,0.5210048969361996,1.8232067883004153,3.4638958368304884e-14,1,0.0,0.0,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delayed_force,0.042905590520981765,26.940916194184947,18.940916194184947,2.4080130295146476,8.0,1,0.04,0.042905590520981765,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delay_scaled_cautious,0.042905590520981765,18.146574013062963,10.146574013062963,1.6674912361667888,10.145772736484844,1,0.04,0.042905590520981765,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
force_advance_only,0.042905590520981765,8.308455846386448,0.3084558463864475,1.9015871297520475,5.329070518200751e-15,1,0.04,0.042905590520981765,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_target_only,0.042905590520981765,26.56224614965796,18.56224614965796,1.9565615871876194,7.015221975266694,1,0.04,0.042905590520981765,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_invariant,0.042905590520981765,8.000383449717965,0.000383449717965334,1.7765043461615975,1.3322676295501878e-14,1,0.04,0.042905590520981765,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delayed_force,0.08182286198093038,44.00528747009853,36.00528747009853,5.473126286573029,8.0,1,0.08,0.08182286198093038,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delay_scaled_cautious,0.08182286198093038,24.68189676351705,16.68189676351705,3.1936078776623047,5.198675017654247,1,0.08,0.08182286198093038,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
force_advance_only,0.08182286198093038,8.2992115890601,0.2992115890600999,1.8590242285407754,3.0230360437144554e-09,1,0.08,0.08182286198093038,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_target_only,0.08182286198093038,43.9890082235281,35.9890082235281,4.801998350841244,8.0,1,0.08,0.08182286198093038,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_invariant,0.08182286198093038,8.003673902195482,0.003673902195481915,1.7349131299266969,1.6825027593370123e-08,1,0.08,0.08182286198093038,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delayed_force,0.12147066248327762,61.3069519291439,53.3069519291439,9.487691381035633,8.0,1,0.12,0.12147066248327762,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delay_scaled_cautious,0.12147066248327762,30.251627390811734,22.251627390811734,3.7541712517487915,8.0,1,0.12,0.12147066248327762,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
force_advance_only,0.12147066248327762,8.2992115890601,0.2992115890600999,1.8232452831418287,3.2559113485319813e-06,1,0.12,0.12147066248327762,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_target_only,0.12147066248327762,61.32038202193013,53.32038202193013,8.37959712116061,8.0,1,0.12,0.12147066248327762,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_invariant,0.12147066248327762,8.008397810077847,0.008397810077847012,1.6989908547720933,8.745132866749827e-07,1,0.12,0.12147066248327762,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delayed_force,0.15014211120657897,73.78306395757949,65.78306395757949,11.659936754928124,8.0,1,0.15,0.15014211120657897,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delay_scaled_cautious,0.15014211120657897,34.095422954909736,26.095422954909736,3.219459913803198,8.0,1,0.15,0.15014211120657897,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
force_advance_only,0.15014211120657897,8.2992115890601,0.2992115890600999,1.7985787866237033,6.988746392266876e-06,1,0.15,0.15014211120657897,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_target_only,0.15014211120657897,73.79481544958014,65.79481544958014,10.164814537950578,8.0,1,0.15,0.15014211120657897,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
contact_age_invariant,0.15014211120657897,8.005953919955,0.005953919954999165,1.6726456440409838,1.2530849217817774e-05,1,0.15,0.15014211120657897,1.051837628809718,1.2054045358752896,1.0660874152366775,0.7393685536791278,1.1358033800009677,1.1115936430910027
delayed_force,0.0,9.417422074929645,1.417422074929645,1.979419798152325,3.552713678800501e-15,2,0.0,0.0,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delay_scaled_cautious,0.0,8.970292681678568,0.9702926816785684,1.9304193061137085,1.1546319456101628e-14,2,0.0,0.0,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
force_advance_only,0.0,8.970292681678568,0.9702926816785684,1.9304193061137085,1.1546319456101628e-14,2,0.0,0.0,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_target_only,0.0,8.453198281062411,0.4531982810624111,1.8053132599876098,1.3322676295501878e-14,2,0.0,0.0,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_invariant,0.0,8.453198281062411,0.4531982810624111,1.8053132599876098,1.3322676295501878e-14,2,0.0,0.0,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delayed_force,0.04386903293363831,26.61616231651836,18.61616231651836,2.373602372440932,8.0,2,0.04,0.04386903293363831,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delay_scaled_cautious,0.04386903293363831,18.3010573217484,10.301057321748399,1.6818737118500289,8.0,2,0.04,0.04386903293363831,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
force_advance_only,0.04386903293363831,7.999999999999899,0.0,1.8354743746527653,1.0125233984581428e-13,2,0.04,0.04386903293363831,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_target_only,0.04386903293363831,26.417217307652134,18.417217307652134,1.968785146842216,8.0,2,0.04,0.04386903293363831,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_invariant,0.04386903293363831,7.99999999999982,0.0,1.710497485910234,1.8030021919912542e-13,2,0.04,0.04386903293363831,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delayed_force,0.08140605334898825,42.68136256150317,34.68136256150317,5.201496127676463,8.0,2,0.08,0.08140605334898825,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delay_scaled_cautious,0.08140605334898825,24.665775611992988,16.665775611992988,3.152057445357553,8.0,2,0.08,0.08140605334898825,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
force_advance_only,0.08140605334898825,8.023618058952124,0.023618058952123988,1.7578270167704733,4.3228030044417665e-07,2,0.08,0.08140605334898825,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_target_only,0.08140605334898825,42.674030881764544,34.674030881764544,4.652348575530563,8.0,2,0.08,0.08140605334898825,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_invariant,0.08140605334898825,8.000153090871313,0.00015309087131321064,1.6342501676150578,5.246474836795301e-07,2,0.08,0.08140605334898825,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delayed_force,0.11723088581787973,57.878310201177705,49.878310201177705,8.760729528189806,23.12344655178699,2,0.12,0.11723088581787973,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delay_scaled_cautious,0.11723088581787973,29.996316789927988,21.996316789927988,3.7586151092226454,8.0,2,0.12,0.11723088581787973,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
force_advance_only,0.11723088581787973,8.022812655313736,0.022812655313735775,1.697693536780972,5.975101636757074e-05,2,0.12,0.11723088581787973,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_target_only,0.11723088581787973,57.88183025845354,49.88183025845354,7.8541111095164355,3.2603688757708547,2,0.12,0.11723088581787973,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_invariant,0.11723088581787973,8.000914829830325,0.0009148298303252034,1.5785203920726252,5.3013580290084406e-05,2,0.12,0.11723088581787973,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delayed_force,0.15488783725563018,74.13314050498288,66.13314050498288,11.60463912860667,8.0,2,0.15,0.15488783725563018,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delay_scaled_cautious,0.15488783725563018,34.61851139904582,26.618511399045822,3.104024092110213,8.0,2,0.15,0.15488783725563018,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
force_advance_only,0.15488783725563018,8.01517790748472,0.01517790748471981,1.647672883723503,0.00014308681774011234,2,0.15,0.15488783725563018,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_target_only,0.15488783725563018,74.13574016249295,66.13574016249295,10.17597945896372,8.0,2,0.15,0.15488783725563018,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
contact_age_invariant,0.15488783725563018,8.000159680245577,0.0001596802455772206,1.5243917317899804,2.042758988807236e-05,2,0.15,0.15488783725563018,1.02835800726903,0.8693128896298131,0.9173872913216213,0.55,1.2699561074081354,1.2860414680093073
delayed_force,0.0,11.115124470282932,3.1151244702829324,2.0362920577608343,5.329070518200751e-13,3,0.0,0.0,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delay_scaled_cautious,0.0,10.103231668977974,2.1032316689779744,1.97935448436422,3.5864644587491057e-12,3,0.0,0.0,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
force_advance_only,0.0,10.103231668977974,2.1032316689779744,1.97935448436422,3.5864644587491057e-12,3,0.0,0.0,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_target_only,0.0,8.727520269721945,0.7275202697219445,1.8544235935274709,2.1440627051561023e-12,3,0.0,0.0,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_invariant,0.0,8.727520269721945,0.7275202697219445,1.8544235935274709,2.1440627051561023e-12,3,0.0,0.0,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delayed_force,0.03884033811177905,30.917416476525926,22.917416476525926,2.6387576311234477,8.0,3,0.04,0.03884033811177905,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delay_scaled_cautious,0.03884033811177905,20.025404438120507,12.025404438120507,1.653864068772623,5.455465796089493,3,0.04,0.03884033811177905,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
force_advance_only,0.03884033811177905,10.646322920397985,2.646322920397985,2.000775194266665,1.270598737335149e-09,3,0.04,0.03884033811177905,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_target_only,0.03884033811177905,30.47098790034279,22.47098790034279,2.0496498133043426,4.524683248362258,3,0.04,0.03884033811177905,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_invariant,0.03884033811177905,9.13034794315368,1.13034794315368,1.875967080235563,4.4492587392142013e-10,3,0.04,0.03884033811177905,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delayed_force,0.07567393461862529,50.74928161103206,42.74928161103206,5.890361438905595,8.0,3,0.08,0.07567393461862529,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delay_scaled_cautious,0.07567393461862529,26.81354910214131,18.81354910214131,3.136359236856015,7.477321874232745,3,0.08,0.07567393461862529,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
force_advance_only,0.07567393461862529,10.655851443430702,2.655851443430702,2.020567833128073,3.58754803642114e-10,3,0.08,0.07567393461862529,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_target_only,0.07567393461862529,50.713054233823556,42.713054233823556,4.9667072919394775,8.0,3,0.08,0.07567393461862529,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_invariant,0.07567393461862529,9.35949432387666,1.3594943238766604,1.8948045761480468,1.3847074598061226e-09,3,0.08,0.07567393461862529,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delayed_force,0.1366149975832244,83.9064628166902,75.9064628166902,13.112060874115103,8.0,3,0.12,0.1366149975832244,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delay_scaled_cautious,0.1366149975832244,35.188982287919366,27.188982287919366,4.245490862310998,8.0,3,0.12,0.1366149975832244,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
force_advance_only,0.1366149975832244,10.655851443430702,2.655851443430702,2.0536075545791013,1.1119795981784364e-06,3,0.12,0.1366149975832244,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_target_only,0.1366149975832244,83.9005951731004,75.9005951731004,11.380546381076643,8.0,3,0.12,0.1366149975832244,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_invariant,0.1366149975832244,9.359561523030047,1.359561523030047,1.931450507461915,8.129958581903907e-07,3,0.12,0.1366149975832244,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delayed_force,0.15112893306613961,91.78086290670338,83.78086290670338,14.341102103137752,8.0,3,0.15,0.15112893306613961,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delay_scaled_cautious,0.15112893306613961,37.75666219405345,29.756662194053447,3.7975295329294467,8.0,3,0.15,0.15112893306613961,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
force_advance_only,0.15112893306613961,10.655851443430702,2.655851443430702,2.0634805970913397,7.789928686108283e-06,3,0.15,0.15112893306613961,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_target_only,0.15112893306613961,91.78651856559925,83.78651856559925,12.391962000213029,0.8947741223476555,3,0.15,0.15112893306613961,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
contact_age_invariant,0.15112893306613961,9.359561523030047,1.359561523030047,1.9419655767223012,4.6125332850976974e-06,3,0.15,0.15112893306613961,1.3061378682077773,0.45,1.0836197693451557,0.8864460787744141,0.9321026061834331,0.9461007092275585
delayed_force,0.0,10.195192344235526,2.195192344235526,2.018860455511915,7.613110142301593e-11,4,0.0,0.0,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
delay_scaled_cautious,0.0,9.46133498598075,1.4613349859807503,1.9481862943914456,3.4782132729560544e-10,4,0.0,0.0,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
force_advance_only,0.0,9.46133498598075,1.4613349859807503,1.9481862943914456,3.4782132729560544e-10,4,0.0,0.0,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
contact_age_target_only,0.0,8.698463109088795,0.6984631090887952,1.8228399944854938,2.6054358670535294e-10,4,0.0,0.0,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
contact_age_invariant,0.0,8.698463109088795,0.6984631090887952,1.8228399944854938,2.6054358670535294e-10,4,0.0,0.0,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
delayed_force,0.040743157616260135,23.814625146881216,15.814625146881216,2.2636645346288873,12.389482203217757,4,0.04,0.040743157616260135,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
delay_scaled_cautious,0.040743157616260135,16.851766748952073,8.851766748952073,1.7065568332214873,6.74567019697279,4,0.04,0.040743157616260135,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
force_advance_only,0.040743157616260135,11.221759484891692,3.2217594848916917,2.022263347708437,3.9244623305734194e-05,4,0.04,0.040743157616260135,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
contact_age_target_only,0.040743157616260135,23.05245086640951,15.052450866409512,1.860465508209681,1.4344232101388288,4,0.04,0.040743157616260135,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
contact_age_invariant,0.040743157616260135,10.080280542275508,2.080280542275508,1.8951739454767766,1.3222916388500039e-05,4,0.04,0.040743157616260135,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
delayed_force,0.07195906107906806,35.63705580796045,27.63705580796045,4.45085802260909,8.0,4,0.08,0.07195906107906806,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
delay_scaled_cautious,0.07195906107906806,22.235711020531344,14.235711020531344,2.8922226665898516,8.700755769123909,4,0.08,0.07195906107906806,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
force_advance_only,0.07195906107906806,11.740278823899642,3.740278823899642,2.064573359804663,0.0012132469902237375,4,0.08,0.07195906107906806,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
contact_age_target_only,0.07195906107906806,35.50674247731547,27.50674247731547,3.84188266067835,8.0,4,0.08,0.07195906107906806,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
contact_age_invariant,0.07195906107906806,10.941445821215737,2.941445821215737,1.952242749712363,0.000550038541211606,4,0.08,0.07195906107906806,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
delayed_force,0.12120885938438425,54.02801035707568,46.02801035707568,8.60649106336372,8.0,4,0.12,0.12120885938438425,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
delay_scaled_cautious,0.12120885938438425,28.99082364303729,20.99082364303729,3.331919408603143,8.0,4,0.12,0.12120885938438425,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
force_advance_only,0.12120885938438425,11.754496740909573,3.7544967409095733,2.2302367362592332,0.0004273678209205656,4,0.12,0.12120885938438425,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
contact_age_target_only,0.12120885938438425,54.018296324906856,46.018296324906856,7.490753915690856,8.0,4,0.12,0.12120885938438425,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
contact_age_invariant,0.12120885938438425,11.265822293140936,3.2658222931409355,2.122118367358327,0.004349984859653766,4,0.12,0.12120885938438425,0.9022313271082466,0.9563206769185557,1.3327447982782394,1.131829549966451,0.753790405812303,0.998699183957017
