suite,controller,latency_s,profile,seed,estimator,k_hat_scale,c_hat_scale,stiffness_scale,damping_scale,servo_scale,gap_scale,force_gain_scale,ramp_rate_scale,event_bias_s,event_jitter_s,event_drop_prob,false_early_m,tune,save_trajectory,peak_force_n,overshoot_n,impulse_250ms_ns,high_force_dwell_s,final_force_error_n,settling_time_s,contact_made,trajectory_csv
large_seed_stress,delayed_force,0.0,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,,False,8.188925032546425,0.18892503254642534,1.9077694431063907,0.0,8.881784197001252e-15,0.045,1,
large_seed_stress,tuned_cautious,0.0,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,40,False,8.128799357742297,0.128799357742297,1.8747693757782562,0.0,5.329070518200751e-15,0.052000000000000005,1,
large_seed_stress,smith_predictor,0.0,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,,False,8.128799357742297,0.128799357742297,1.8747693757782562,0.0,5.329070518200751e-15,0.052000000000000005,1,
large_seed_stress,one_step_mpc,0.0,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,,False,7.521343355258871,0.0,1.7304764585175056,0.0,0.8262112144238136,-1.0,1,
large_seed_stress,adaptive_windowed_advance,0.0,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,,False,8.074605120988144,0.07460512098814398,1.7496844931606113,0.0,8.881784197001252e-16,0.0765,1,
large_seed_stress,contact_age_invariant,0.0,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,,False,8.074605120988144,0.07460512098814398,1.7496844931606113,0.0,8.881784197001252e-16,0.0765,1,
large_seed_stress,delayed_force,0.041215341471115254,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,,False,20.428209273539437,12.428209273539437,2.234375868194547,0.4000000000000003,12.201968882036407,-1.0,1,
large_seed_stress,tuned_cautious,0.041215341471115254,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,40,False,16.47309658822844,8.47309658822844,1.522624527765656,0.16550000000000012,7.229802250739999,-1.0,1,
large_seed_stress,smith_predictor,0.041215341471115254,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,,False,7.999999999999981,0.0,1.837106190691741,0.0,2.042810365310288e-14,0.0615,1,
large_seed_stress,one_step_mpc,0.041215341471115254,nominal,0,perfect_guard,1.1148930533670787,0.9269881286951591,0.8398878192838821,1.0748395397197694,0.6588945338874825,1.2856171916446162,1.0,1.0,0.0,0.002,0.0,0.0,,False,7.521343355258871,0.0,1.7304764585175056,0.0,0.8262112144238136,-1.0,1,
