suite,controller,latency_s,profile,seed,estimator,k_hat_scale,c_hat_scale,stiffness_scale,damping_scale,servo_scale,gap_scale,force_gain_scale,ramp_rate_scale,event_bias_s,event_jitter_s,event_drop_prob,false_early_m,tune,save_trajectory,peak_force_n,overshoot_n,impulse_250ms_ns,high_force_dwell_s,final_force_error_n,settling_time_s,contact_made,trajectory_csv
model_mismatch,smith_predictor,0.04,nominal,0,perfect_guard,0.55,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,13.075025062558488,5.075025062558488,2.094911866954454,0.03350000000000002,0.0005831318614983871,0.1945,1,
model_mismatch,adaptive_windowed_advance,0.04,nominal,0,perfect_guard,0.55,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,10.184444085424879,2.184444085424879,1.9130647369785458,0.0,3.126388037344441e-13,0.112,1,
model_mismatch,contact_age_invariant,0.04,nominal,0,perfect_guard,0.55,0.5,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,11.541837496696626,3.541837496696626,1.9498866216645572,0.0,0.002464133617809061,0.2085,1,
model_mismatch,smith_predictor,0.04,nominal,0,perfect_guard,0.55,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,12.962331110243143,4.962331110243143,2.0885277935699555,0.03300000000000002,0.0030563945264860948,0.198,1,
model_mismatch,adaptive_windowed_advance,0.04,nominal,0,perfect_guard,0.55,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,10.280210949908085,2.280210949908085,1.9200765399155344,0.0,2.5579538487363607e-13,0.1165,1,
model_mismatch,contact_age_invariant,0.04,nominal,0,perfect_guard,0.55,0.75,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,11.51598139038049,3.5159813903804906,1.9447286531087111,0.0,0.0029688225277704205,0.212,1,
model_mismatch,smith_predictor,0.04,nominal,0,perfect_guard,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,12.862543422880927,4.862543422880927,2.082204623465805,0.03200000000000002,0.0032410533523332674,0.2015,1,
model_mismatch,adaptive_windowed_advance,0.04,nominal,0,perfect_guard,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,10.389731993360105,2.3897319933601047,1.927394666183066,0.0,1.829647544582258e-13,0.1215,1,
model_mismatch,contact_age_invariant,0.04,nominal,0,perfect_guard,0.55,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,11.494599960085779,3.494599960085779,1.9400135100929008,0.0,0.0017406687410304045,0.2155,1,
model_mismatch,smith_predictor,0.04,nominal,0,perfect_guard,0.55,1.4,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,12.727950181479502,4.7279501814795015,2.072511014787802,0.031000000000000024,0.00038956285681823744,0.20700000000000002,1,
