suite,controller,latency_s,profile,seed,estimator,k_hat_scale,c_hat_scale,stiffness_scale,damping_scale,servo_scale,gap_scale,force_gain_scale,ramp_rate_scale,event_bias_s,event_jitter_s,event_drop_prob,false_early_m,tune,save_trajectory,peak_force_n,overshoot_n,impulse_250ms_ns,high_force_dwell_s,final_force_error_n,settling_time_s,contact_made,trajectory_csv
nominal_latency,delayed_force,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,9.541294679591822,1.5412946795918216,1.986201255761523,0.0,7.105427357601002e-15,0.0855,1,
nominal_latency,tuned_cautious,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,9.036267048605797,1.0362670486057972,1.9336901169712635,0.0,7.016609515630989e-14,0.08600000000000001,1,
nominal_latency,low_pass_delayed,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.70,False,9.583056093803533,1.583056093803533,1.9879195270330174,0.0,1.4210854715202004e-14,0.0855,1,
nominal_latency,latency_gain_schedule,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,9.036267048605797,1.0362670486057972,1.9336901169712635,0.0,7.016609515630989e-14,0.08600000000000001,1,
nominal_latency,smith_predictor,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,9.036267048605797,1.0362670486057972,1.9336901169712635,0.0,7.016609515630989e-14,0.08600000000000001,1,
nominal_latency,one_step_mpc,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,8.900917491019605,0.9009174910196052,1.9313595188363062,0.0,0.001500000000005386,0.0465,1,
nominal_latency,adaptive_windowed_advance,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,8.482923066993703,0.4829230669937026,1.8085486839179201,0.0,9.769962616701378e-15,0.068,1,
nominal_latency,contact_age_invariant,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,8.482923066993703,0.4829230669937026,1.8085486839179201,0.0,9.769962616701378e-15,0.068,1,
nominal_latency,delayed_force,0.019230769230769232,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,15.827115013636513,7.827115013636513,2.164808633279029,0.058000000000000045,0.06785480251213016,0.431,1,
nominal_latency,tuned_cautious,0.019230769230769232,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,12.740191360624006,4.7401913606240065,1.994654032794716,0.02500000000000002,0.015420215434883033,0.318,1,
nominal_latency,low_pass_delayed,0.019230769230769232,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.70,False,15.912952684913535,7.9129526849135345,2.169950221502658,0.06300000000000004,0.07832996916680379,0.4335,1,
nominal_latency,latency_gain_schedule,0.019230769230769232,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,11.279348215310764,3.2793482153107636,1.9892309895902305,0.0,3.597499835628071e-05,0.1255,1,
nominal_latency,smith_predictor,0.019230769230769232,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,9.036267048605797,1.0362670486057972,1.933690116971264,0.0,7.016609515630989e-14,0.08600000000000001,1,
nominal_latency,one_step_mpc,0.019230769230769232,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,8.900917491019605,0.9009174910196052,1.9313595188363062,0.0,0.001500000000005386,0.0465,1,
nominal_latency,adaptive_windowed_advance,0.019230769230769232,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,8.482923066993703,0.4829230669937026,1.8085486839179201,0.0,9.769962616701378e-15,0.068,1,
nominal_latency,contact_age_invariant,0.019230769230769232,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,8.482923066993703,0.4829230669937026,1.8085486839179201,0.0,9.769962616701378e-15,0.068,1,
nominal_latency,delayed_force,0.038461538461538464,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,23.912542030115663,15.912542030115663,2.3089386177096887,0.4135000000000003,0.19356890633069312,-1.0,1,
nominal_latency,tuned_cautious,0.038461538461538464,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,17.682579081953296,9.682579081953296,1.5690327633467958,0.20100000000000015,7.151126393669252,-1.0,1,
nominal_latency,low_pass_delayed,0.038461538461538464,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.70,False,24.000122905062778,16.000122905062778,2.306607764182265,0.4160000000000003,1.9742029246865567,-1.0,1,
nominal_latency,latency_gain_schedule,0.038461538461538464,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,13.436686982330446,5.436686982330446,2.004591065663791,0.05500000000000004,0.2684479424624717,0.2805,1,
nominal_latency,smith_predictor,0.038461538461538464,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,9.036267048605797,1.0362670486057972,1.933690116971264,0.0,7.105427357601002e-14,0.08600000000000001,1,
nominal_latency,one_step_mpc,0.038461538461538464,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,,False,8.900917491019605,0.9009174910196052,1.9313595188363062,0.0,0.001500000000005386,0.0465,1,
