suite,controller,latency_s,profile,seed,estimator,k_hat_scale,c_hat_scale,stiffness_scale,damping_scale,servo_scale,gap_scale,force_gain_scale,ramp_rate_scale,event_bias_s,event_jitter_s,event_drop_prob,false_early_m,tune,save_trajectory,peak_force_n,overshoot_n,impulse_250ms_ns,high_force_dwell_s,final_force_error_n,settling_time_s,contact_made,trajectory_csv
tuning,tuned_cautious,0.0,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,9.211379990830237,1.2113799908302365,1.8436876405824363,0.0,9.592326932761353e-14,0.1015,1,
tuning,tuned_cautious,0.03,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,15.484733947462667,7.484733947462667,1.9350435727356292,0.2915000000000002,7.257465143880484,-1.0,1,
tuning,tuned_cautious,0.03,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,23.60883287362637,15.608832873626369,1.8016066965969932,0.3120000000000002,7.188630976411285,-1.0,1,
tuning,tuned_cautious,0.03,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,18.309398735540828,10.309398735540828,1.6823596880202416,0.3030000000000002,1.4763960908939637,-1.0,1,
tuning,tuned_cautious,0.06,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,20.924441950285143,12.924441950285143,2.247608411123046,0.2835000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.06,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,36.56653305534347,28.56653305534347,3.324209893805181,0.3180000000000002,12.340957548967339,-1.0,1,
tuning,tuned_cautious,0.06,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,26.162968722227447,18.162968722227447,2.7294065630323363,0.3125000000000002,9.737161147001263,-1.0,1,
tuning,tuned_cautious,0.1,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,26.477086597598223,18.477086597598223,3.7445568977111297,0.2990000000000002,4.036286354842074,-1.0,1,
tuning,tuned_cautious,0.1,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,49.59675311525687,41.59675311525687,5.856310721210502,0.2900000000000002,34.285078647334544,-1.0,1,
tuning,tuned_cautious,0.1,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,34.54871389710427,26.54871389710427,4.34084328789364,0.2710000000000002,25.61404592581733,-1.0,1,
tuning,tuned_cautious,0.15,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,32.0011497160885,24.0011497160885,4.13224844806533,0.21300000000000016,8.0,-1.0,1,
tuning,tuned_cautious,0.15,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,63.024409608566124,55.024409608566124,5.301681914809751,0.23350000000000018,8.0,-1.0,1,
tuning,tuned_cautious,0.15,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,43.097611435344895,35.097611435344895,3.620773888565895,0.23500000000000018,8.0,-1.0,1,
tuning,tuned_cautious,0.2,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,36.625362859662715,28.625362859662715,3.3562083168300276,0.2735000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.2,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,74.87572794234337,66.87572794234337,3.443043937449242,0.2980000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.2,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,8,False,50.735690416327586,42.735690416327586,2.3525508690009844,0.3035000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,9.036267048605797,1.0362670486057972,1.9336901169712635,0.0,7.016609515630989e-14,0.08600000000000001,1,
tuning,tuned_cautious,0.0,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,10.20758359756213,2.207583597562129,1.8695161717703799,0.0,1.5276668818842154e-13,0.096,1,
tuning,tuned_cautious,0.0,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,9.211379990830237,1.2113799908302365,1.8436876405824363,0.0,9.592326932761353e-14,0.1015,1,
tuning,tuned_cautious,0.03,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,15.317500852518425,7.317500852518425,1.8991259384088057,0.2635000000000002,5.549033848164125,-1.0,1,
tuning,tuned_cautious,0.03,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,23.613792452907926,15.613792452907926,1.7416391730274452,0.3110000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.03,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,18.332791975453805,10.332791975453805,1.638604172371316,0.3035000000000002,7.594851517750509,-1.0,1,
tuning,tuned_cautious,0.06,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,20.665979613165252,12.665979613165252,2.2416588189813007,0.22100000000000017,11.07174373684606,-1.0,1,
tuning,tuned_cautious,0.06,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,37.29995995393739,29.29995995393739,3.3976914736954758,0.22750000000000017,6.5912193989972145,-1.0,1,
tuning,tuned_cautious,0.06,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,26.971524667490005,18.971524667490005,2.8007873511922057,0.22700000000000017,5.7665054487801335,-1.0,1,
tuning,tuned_cautious,0.1,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,26.09205880699758,18.09205880699758,3.7109828144469637,0.1445000000000001,2.650016128601381,-1.0,1,
tuning,tuned_cautious,0.1,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,52.62739530932054,44.62739530932054,5.880288921130278,0.16850000000000012,3.849190746006612,-1.0,1,
tuning,tuned_cautious,0.1,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,36.94274633383363,28.942746333833632,4.26016593499544,0.17150000000000012,3.568418969242357,-1.0,1,
tuning,tuned_cautious,0.15,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,31.755088700286148,23.755088700286148,3.5819274427770957,0.21000000000000016,8.0,-1.0,1,
tuning,tuned_cautious,0.15,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,68.23095240046938,60.23095240046938,4.332865056077524,0.23700000000000018,8.0,-1.0,1,
tuning,tuned_cautious,0.15,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,47.3693250015945,39.3693250015945,3.023394978313656,0.2420000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.2,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,36.62291541785967,28.622915417859673,2.647773037885835,0.2735000000000002,8.0,0.107,1,
tuning,tuned_cautious,0.2,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,82.3773530501365,74.3773530501365,2.361244731226673,0.3070000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.2,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,12,False,56.740101542824064,48.740101542824064,1.6638641827871092,0.3085000000000002,8.0,0.168,1,
tuning,tuned_cautious,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,9.036267048605797,1.0362670486057972,1.9336901169712635,0.0,7.016609515630989e-14,0.08600000000000001,1,
tuning,tuned_cautious,0.0,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,10.20758359756213,2.207583597562129,1.8695161717703799,0.0,1.5276668818842154e-13,0.096,1,
tuning,tuned_cautious,0.0,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,9.211379990830237,1.2113799908302365,1.8436876405824363,0.0,9.592326932761353e-14,0.1015,1,
tuning,tuned_cautious,0.03,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,15.172701597199808,7.172701597199808,1.8388614111759896,0.25050000000000017,2.5655332153324313,-1.0,1,
tuning,tuned_cautious,0.03,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,23.648576041625137,15.648576041625137,1.6907320960109908,0.3055000000000002,8.182786340849276,-1.0,1,
tuning,tuned_cautious,0.03,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,18.38792585247666,10.38792585247666,1.5860266330248987,0.3045000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.06,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,20.929923358889486,12.929923358889486,2.2878256137111297,0.19100000000000014,8.0,-1.0,1,
tuning,tuned_cautious,0.06,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,38.52940840902547,30.52940840902547,3.514323851147283,0.22500000000000017,8.0,-1.0,1,
tuning,tuned_cautious,0.06,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,28.114707680182885,20.114707680182885,2.9158975764799377,0.22750000000000017,8.0,-1.0,1,
tuning,tuned_cautious,0.1,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,27.11223155742912,19.11223155742912,3.704070252147801,0.1480000000000001,8.0,-1.0,1,
tuning,tuned_cautious,0.1,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,57.513791651174316,49.513791651174316,5.804143002309195,0.17600000000000013,8.0,-1.0,1,
tuning,tuned_cautious,0.1,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,40.43329407708378,32.43329407708378,4.156774304805268,0.18000000000000013,8.0,-1.0,1,
tuning,tuned_cautious,0.15,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,33.89018778708705,25.89018778708705,3.091100600217383,0.20950000000000016,8.0,0.1155,1,
tuning,tuned_cautious,0.15,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,79.39568765042912,71.39568765042912,3.5366008865675327,0.25200000000000017,8.0,-1.0,1,
tuning,tuned_cautious,0.15,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,54.78558758921993,46.78558758921993,2.4791342755641104,0.2600000000000002,8.0,-1.0,1,
tuning,tuned_cautious,0.2,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,40.10121189831226,32.10121189831226,2.0381935368617383,0.1505000000000001,32.100674128190064,0.1405,1,
tuning,tuned_cautious,0.2,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,85.82292955684383,77.82292955684383,1.5397806169661166,0.1420000000000001,77.82292955684383,-1.0,1,
tuning,tuned_cautious,0.2,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,18,False,59.293823179613824,51.293823179613824,1.0933365570061622,0.1325000000000001,51.293823179613824,-1.0,1,
tuning,tuned_cautious,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,9.036267048605797,1.0362670486057972,1.9336901169712635,0.0,7.016609515630989e-14,0.08600000000000001,1,
tuning,tuned_cautious,0.0,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,10.20758359756213,2.207583597562129,1.8695161717703799,0.0,1.5276668818842154e-13,0.096,1,
tuning,tuned_cautious,0.0,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,9.211379990830237,1.2113799908302365,1.8436876405824363,0.0,9.592326932761353e-14,0.1015,1,
tuning,tuned_cautious,0.03,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,15.254394712234276,7.2543947122342765,1.7552954446384512,0.2490000000000002,6.306109914902812,-1.0,1,
tuning,tuned_cautious,0.03,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,23.83863702782382,15.838637027823822,1.660370778802201,0.25100000000000017,4.007321529337677,-1.0,1,
tuning,tuned_cautious,0.03,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,18.459396912536178,10.459396912536178,1.5327833540440405,0.2760000000000002,10.437493899457255,-1.0,1,
tuning,tuned_cautious,0.06,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,21.949663704563758,13.949663704563758,2.382542335676104,0.19700000000000015,8.0,-1.0,1,
tuning,tuned_cautious,0.06,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,40.05679521112362,32.05679521112362,3.6621354920864833,0.23000000000000018,7.930460958225218,-1.0,1,
tuning,tuned_cautious,0.06,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,29.50551218986547,21.50551218986547,3.0513545807993854,0.23400000000000018,7.613063850144219,-1.0,1,
tuning,tuned_cautious,0.1,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,30.094854397263298,22.094854397263298,3.7014152596977814,0.1565000000000001,8.0,-1.0,1,
tuning,tuned_cautious,0.1,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,61.74255603931844,53.74255603931844,5.616382352794616,0.18200000000000013,8.0,-1.0,1,
tuning,tuned_cautious,0.1,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,44.20007949228954,36.20007949228954,4.004754878795968,0.18900000000000014,8.0,-1.0,1,
tuning,tuned_cautious,0.15,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,32.79235852163058,24.792358521630582,2.5512244066406886,0.07700000000000005,24.792358521630582,-1.0,1,
tuning,tuned_cautious,0.15,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,53.59931972658868,45.59931972658868,2.7820196394971664,0.07100000000000005,45.59931972658868,-1.0,1,
tuning,tuned_cautious,0.15,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,37.12841621849402,29.128416218494017,1.8794642969456206,0.06350000000000004,29.128416218494017,-1.0,1,
tuning,tuned_cautious,0.2,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,0.0,0.0,0.0,0.0,8.0,-1.0,0,
tuning,tuned_cautious,0.2,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,0.0,0.0,0.0,0.0,8.0,-1.0,0,
tuning,tuned_cautious,0.2,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,28,False,0.0,0.0,0.0,0.0,8.0,-1.0,0,
tuning,tuned_cautious,0.0,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,9.036267048605797,1.0362670486057972,1.9336901169712635,0.0,7.016609515630989e-14,0.08600000000000001,1,
tuning,tuned_cautious,0.0,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,10.20758359756213,2.207583597562129,1.8695161717703799,0.0,1.5276668818842154e-13,0.096,1,
tuning,tuned_cautious,0.0,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,9.211379990830237,1.2113799908302365,1.8436876405824363,0.0,9.592326932761353e-14,0.1015,1,
tuning,tuned_cautious,0.03,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,15.511566631857828,7.5115666318578285,1.6582081533684758,0.21050000000000016,5.935403984032774,-1.0,1,
tuning,tuned_cautious,0.03,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,24.06948764812769,16.06948764812769,1.6460501132567562,0.25250000000000017,8.0,-1.0,1,
tuning,tuned_cautious,0.03,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,18.537103423261748,10.537103423261748,1.4987743443388708,0.2460000000000002,7.704311111596457,-1.0,1,
tuning,tuned_cautious,0.06,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,23.19428522851596,15.194285228515959,2.4897376905047355,0.10150000000000008,4.804184519351248,-1.0,1,
tuning,tuned_cautious,0.06,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,41.42611135395209,33.42611135395209,3.7941963054509067,0.11700000000000009,6.090276973384485,-1.0,1,
tuning,tuned_cautious,0.06,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,30.335687200189923,22.335687200189923,3.133439862120714,0.11900000000000009,7.3034169555983794,-1.0,1,
tuning,tuned_cautious,0.1,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,33.260000190454434,25.260000190454434,3.7088210062187192,0.1545000000000001,8.374680927551466,-1.0,1,
tuning,tuned_cautious,0.1,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,64.94802748997631,56.94802748997631,5.476078683988485,0.1495000000000001,33.30562980307695,-1.0,1,
tuning,tuned_cautious,0.1,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,46.36469019620395,38.36469019620395,3.8490316974708167,0.1430000000000001,27.117339178829397,-1.0,1,
tuning,tuned_cautious,0.15,nominal,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,0.0,0.0,0.0,0.0,8.0,-1.0,0,
tuning,tuned_cautious,0.15,soft_to_hard,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,0.0,0.0,0.0,0.0,8.0,-1.0,0,
tuning,tuned_cautious,0.15,deadband,0,perfect_guard,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,40,False,0.0,0.0,0.0,0.0,8.0,-1.0,0,
